kode_univ,kode_prodi,nama_prodi,jenjang,daya_tampung_2023,peminat_2018,peminat_2019,peminat_2020,peminat_2021,peminat_2022,daya_tampung_2018,daya_tampung_2019,daya_tampung_2020,daya_tampung_2021,daya_tampung_2022
131,131029,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,24,349,147,134,143,247,14,12,12,12,24
131,131030,STATISTIKA,Sarjana,12,201,139,119,183,255,14,12,12,12,12
131,131031,HUBUNGAN INTERNASIONAL,Sarjana,60,1012,539,553,793,746,56,48,48,60,60
131,131032,ILMU PEMERINTAHAN,Sarjana,48,1136,548,580,911,865,56,48,48,60,60
131,131033,ILMU ADMINISTRASI NEGARA,Sarjana,60,1667,829,740,1059,864,56,48,48,48,24
131,131034,ILMU ADMINISTRASI NIAGA,Sarjana,36,783,502,492,697,493,42,36,48,36,12
131,131035,SOSIOLOGI,Sarjana,48,802,503,542,748,541,42,48,84,72,24
131,131036,ILMU KOMUNIKASI,Sarjana,48,1473,773,1001,1680,1226,42,48,96,84,24
131,131038,EKONOMI PEMBANGUNAN,Sarjana,48,675,390,322,317,403,42,36,36,48,48
131,131039,MANAJEMEN,Sarjana,84,3419,1774,1787,2065,1808,98,84,108,108,84
131,131040,AKUNTANSI,Sarjana,84,2488,1368,1270,1545,1440,84,84,108,108,108
131,131041,ILMU HUKUM,Sarjana,84,1316,813,663,1080,1223,84,108,36,36,84
131,131042,PEND. EKONOMI,Sarjana,36,413,233,213,446,429,28,24,36,36,36
131,131043,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,24,266,215,240,239,252,28,24,24,24,24
131,131044,PEND. SEJARAH,Sarjana,24,403,301,253,315,318,28,24,24,24,24
131,131045,"PEND. BAHASA, SASTRA INDONEIA & DAERAH",Sarjana,36,756,482,486,543,624,28,24,36,36,36
131,131046,PEND. BHS. INGGRIS,Sarjana,36,1069,539,489,661,609,42,36,36,36,36
131,131047,PEND. BAHASA JEPANG,Sarjana,12,123,62,59,75,82,14,12,12,12,12
131,131048,PEND. LUAR SEKOLAH,Sarjana,24,78,50,45,56,81,14,24,24,24,24
131,131049,BIMBINGAN KONSELING,Sarjana,24,626,329,342,433,616,14,12,12,12,24
131,131050,PEND JASMANI KESEHATAN & REKREASI,Sarjana,24,110,60,81,131,90,28,24,24,24,24
131,131051,PEND KEPELATIHAN OLAHRAGA,Sarjana,24,88,34,36,82,57,28,24,24,24,24
131,131052,PGSD,Sarjana,36,1571,1224,1420,1577,1536,42,36,36,36,36
131,131053,PAUD,Sarjana,24,319,190,184,211,230,28,24,24,24,24
131,131037,PARIWISATA,Diploma IV,24,867,402,383,585,485,42,36,24,24,24
132,132001,PETERNAKAN,Sarjana,30,122,43,46,43,81,36,14,48,24,26
132,132002,MATEMATIKA,Sarjana,12,66,27,41,20,31,32,8,28,8,12
132,132003,SISTEM INFORMASI,Sarjana,12,562,183,201,172,206,32,8,56,12,12
132,132004,TEKNIK ELEKTRO,Sarjana,18,146,58,74,74,105,32,8,28,16,16
132,132005,TEKNIK INDUSTRI,Sarjana,12,168,72,126,94,199,36,8,42,12,12
132,132006,TEKNIK INFORMATIKA,Sarjana,15,626,254,311,271,261,32,8,56,12,10
132,132007,PENDIDIKAN MATEMATIKA,Sarjana,18,279,130,140,123,102,27,18,21,15,18
132,132008,PENDIDIKAN KIMIA,Sarjana,15,144,50,62,36,33,18,12,21,15,18
132,132009,AGROTEKNOLOGI,Sarjana,30,299,80,180,160,154,27,14,64,24,26
132,132011,AKUNTANSI,Sarjana,49,541,220,219,287,259,45,18,70,36,35
132,132012,ILMU ADMINISTRASI NEGARA,Sarjana,49,603,207,231,217,254,45,18,80,36,35
132,132013,MANAJEMEN,Sarjana,49,980,324,358,385,520,45,18,98,22,21
132,132014,PSIKOLOGI,Sarjana,25,330,327,405,481,507,51,18,70,24,25
132,132015,ILMU HUKUM,Sarjana,32,196,89,133,283,209,72,30,158,40,35
132,132020,PENDIDIKAN EKONOMI,Sarjana,24,229,82,67,110,117,45,18,14,18,20
132,132031,ILMU KOMUNIKASI,Sarjana,21,801,244,397,374,407,105,18,136,35,35
133,133001,TEKNIK ELEKTRO,Sarjana,100,104,28,35,71,82,35,28,28,60,80
133,133002,TEKNIK INFORMATIKA,Sarjana,68,169,51,87,235,240,35,28,28,60,80
133,133003,ILMU KELAUTAN,Sarjana,45,138,49,48,43,61,38,48,36,40,45
133,133004,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,40,59,18,54,24,53,38,48,36,40,40
133,133005,PENDIDIKAN MATEMATIKA,Sarjana,68,146,55,59,86,71,38,36,32,45,68
133,133006,PENDIDIKAN BIOLOGI,Sarjana,68,92,28,44,89,85,45,36,32,45,45
133,133007,PENDIDIKAN KIMIA,Sarjana,68,68,23,21,47,31,25,24,28,45,45
133,133008,BUDI DAYA PERAIRAN,Sarjana,20,41,18,30,46,23,25,32,18,40,20
133,133009,TEKNOLOGI HASIL PERIKANAN,Sarjana,50,57,15,27,32,22,25,32,18,40,20
133,133010,SOSIAL EKONOMI PERIKANAN,Sarjana,40,27,8,15,8,10,13,16,18,20,13
133,133012,PENDIDIKAN BAHASA INDONESIA,Sarjana,84,111,73,106,148,134,53,48,48,60,60
133,133013,AKUNTANSI,Sarjana,125,366,143,174,221,256,70,48,48,55,100
133,133014,ILMU ADMINISTRASI NEGARA,Sarjana,90,313,141,119,175,223,80,48,16,40,75
133,133015,ILMU PEMERINTAHAN,Sarjana,68,179,106,89,182,185,60,32,16,40,75
133,133016,SOSIOLOGI,Sarjana,68,113,83,78,119,138,50,40,16,40,75
133,133017,PENDIDIKAN BAHASA INGGRIS,Sarjana,84,107,59,62,126,95,45,36,36,45,68
133,133018,MANAJEMEN,Sarjana,125,318,137,173,348,450,70,48,48,75,100
133,133019,ILMU HUKUM,Sarjana,90,121,37,65,191,184,60,48,12,60,90
133,133020,ILMU HUBUNGAN INTERNASIONAL,Sarjana,45,126,34,62,101,75,20,16,16,40,25
141,141001,AGRIBISNIS,Sarjana,70,1544,693,605,655,665,36,42,24,36,40
141,141002,AGROTEKNOLOGI,Sarjana,50,802,494,520,326,420,30,53,45,45,40
141,141003,KEDOKTERAN,Sarjana,50,1646,1087,1240,1277,1343,75,75,75,75,50
141,141004,KEPERAWATAN,Sarjana,36,775,503,546,711,807,36,54,60,54,36
141,141005,KESEHATAN MASYARAKAT,Sarjana,40,1234,664,818,823,891,45,45,60,60,40
141,141006,KEDOKTERAN GIGI,Sarjana,20,656,416,457,527,594,21,24,24,30,20
141,141007,KIMIA,Sarjana,36,588,322,252,251,205,36,36,36,36,24
141,141008,BIOLOGI,Sarjana,36,436,253,221,200,212,36,36,30,36,24
141,141009,MATEMATIKA,Sarjana,36,678,328,283,270,206,30,30,26,30,24
141,141010,FISIKA,Sarjana,36,300,138,126,100,77,36,36,36,36,24
141,141011,TEKNIK KOMPUTER,Sarjana,20,796,396,435,460,469,26,26,26,26,20
141,141012,PETERNAKAN,Sarjana,160,973,508,488,409,343,105,105,128,105,80
141,141013,TEKNIK MESIN,Sarjana,30,805,407,444,435,366,45,45,45,45,30
141,141014,TEKNIK SIPIL,Sarjana,45,1485,800,746,740,630,60,60,54,54,36
141,141015,TEKNIK INDUSTRI,Sarjana,39,1237,647,552,641,572,39,39,39,39,26
141,141016,TEKNIK LINGKUNGAN,Sarjana,30,927,485,379,443,415,30,30,36,36,24
141,141017,TEKNIK ELEKTRO,Sarjana,37,862,431,538,471,355,39,39,45,45,30
141,141018,FARMASI,Sarjana,34,2053,1312,1302,1426,1425,45,45,45,45,34
141,141019,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,36,570,280,297,205,206,36,36,33,33,24
141,141020,TEKNOLOGI HASIL PERTANIAN,Sarjana,42,685,322,308,256,211,36,36,33,33,24
141,141021,SISTEM INFORMASI,Sarjana,20,902,616,641,667,633,18,24,26,26,20
141,141022,PSIKOLOGI,Sarjana,30,956,530,680,712,748,30,36,42,45,30
141,141023,ILMU TANAH,Sarjana,60,382,199,244,159,171,30,30,30,36,24
141,141025,PETERNAKAN ( KAMPUS II PAYAKUMBUH),Sarjana,40,110,81,79,52,78,30,30,38,30,20
141,141026,KEBIDANAN,Sarjana,20,394,218,255,362,553,15,15,15,24,20
141,141027,GIZI,Sarjana,24,682,483,646,635,692,15,15,30,30,24
141,141028,PROTEKSI TANAMAN,Sarjana,45,240,128,191,127,123,30,30,39,42,28
141,141029,PENYULUHAN PERTANIAN,Sarjana,20,79,59,116,64,101,12,12,12,12,12
141,141032,EKONOMI,Sarjana,45,961,433,355,295,332,40,36,36,42,30
141,141033,HUKUM,Sarjana,165,1957,1015,1085,1336,1339,120,150,150,180,120
141,141034,SEJARAH,Sarjana,36,236,95,123,120,118,24,24,24,24,24
141,141035,SOSIOLOGI,Sarjana,48,761,369,341,370,335,30,36,36,36,24
141,141036,ANTROPOLOGI SOSIAL,Sarjana,40,452,215,213,262,233,30,30,30,30,20
141,141037,MANAJEMEN,Sarjana,50,2635,1058,980,1193,996,60,48,42,51,40
141,141038,AKUNTANSI,Sarjana,50,1947,766,724,772,664,60,48,42,54,40
141,141039,ILMU POLITIK,Sarjana,40,586,269,260,291,302,30,30,30,30,20
141,141040,ADMINISTRASI PUBLIK,Sarjana,20,1384,607,529,550,584,30,30,30,30,24
141,141041,SASTRA INDONESIA,Sarjana,36,471,184,200,183,143,24,27,35,36,24
141,141042,SASTRA INGGRIS,Sarjana,45,772,296,321,358,285,27,27,36,36,30
141,141043,SASTRA MINANGKABAU,Sarjana,29,118,47,43,53,48,21,24,24,29,19
141,141044,SASTRA JEPANG,Sarjana,33,317,136,167,174,102,18,21,30,24,22
141,141045,HUBUNGAN INTERNASIONAL,Sarjana,16,646,351,382,517,451,20,36,36,36,24
141,141046,ILMU KOMUNIKASI,Sarjana,30,1274,575,599,831,882,30,30,30,30,30
141,141047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),Sarjana,24,231,133,137,176,171,18,18,24,24,16
141,141048,EKONOMI (KAMPUS 2 PAYAKUMBUH),Sarjana,24,170,93,76,86,97,18,18,24,24,16
142,142001,PENDIDIKAN MATEMATIKA,Sarjana,48,726,418,428,443,397,48,48,42,44,48
142,142002,MATEMATIKA (NK),Sarjana,33,344,178,164,165,152,41,32,27,27,33
142,142003,PENDIDIKAN BIOLOGI,Sarjana,48,648,347,332,345,401,48,48,48,38,48
142,142004,BIOLOGI (NK),Sarjana,45,410,203,198,215,246,41,42,45,35,45
142,142005,PENDIDIKAN FISIKA,Sarjana,51,307,191,212,161,182,48,54,48,47,51
142,142006,FISIKA (NK),Sarjana,33,228,109,97,89,70,41,41,36,30,33
142,142007,PENDIDIKAN KIMIA,Sarjana,45,424,276,262,211,202,48,48,45,42,45
142,142008,KIMIA (NK),Sarjana,45,394,211,170,189,162,41,42,36,39,45
142,142009,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,20,142,79,72,55,70,20,20,19,16,20
142,142010,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,22,241,114,166,131,110,27,29,30,16,20
142,142011,PENDIDIKAN TEKNIK ELEKTRONIKA,Sarjana,20,164,102,87,86,84,21,20,19,17,20
142,142012,PENDIDIKAN TEKNIK MESIN,Sarjana,29,212,90,117,109,108,29,29,30,25,30
142,142013,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,33,296,168,175,195,229,39,29,30,28,33
142,142014,PENDIDIKAN TEKNIK INFORMATIKA,Sarjana,24,842,516,602,418,507,27,29,30,27,24
142,142015,ILMU KEOLAHRAGAAN (NK),Sarjana,48,19,12,15,18,24,75,75,75,50,54
142,142016,TEKNIK PERTAMBANGAN (NK),Sarjana,12,558,298,295,475,677,11,12,12,20,27
142,142018,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,41,230,158,249,216,305,41,41,41,38,41
142,142019,TEKNIK SIPIL,Sarjana,29,714,352,421,416,512,20,20,19,16,29
142,142020,STATISTIKA (NK),Sarjana,18,136,201,210,228,347,15,14,14,19,18
142,142021,TEKNIK MESIN (NK),Sarjana,29,276,239,243,292,350,10,20,19,18,30
142,142024,ADMINISTRASI PENDIDIKAN,Sarjana,68,997,599,497,688,830,48,42,32,30,72
142,142025,PENDIDIKAN LUAR BIASA,Sarjana,69,566,392,354,336,303,47,48,42,60,69
142,142026,TEKNOLOGI PENDIDIKAN,Sarjana,48,573,268,300,346,415,60,36,41,34,45
142,142027,PENDIDIKAN LUAR SEKOLAH,Sarjana,48,278,146,140,121,147,36,45,32,32,45
142,142028,BIMBINGAN DAN KONSELING,Sarjana,54,1194,591,656,725,836,93,60,53,34,54
142,142029,PSIKOLOGI,Sarjana,75,1630,980,969,1247,1470,48,90,75,63,105
142,142030,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),Sarjana,120,2779,1917,2225,2493,2308,90,75,99,98,99
142,142031,PEND. GURU PENDIDIKAN ANAK USIA DINI,Sarjana,50,665,388,379,487,470,60,60,53,42,54
142,142032,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,57,609,419,434,440,507,54,54,54,44,68
142,142033,SASTRA INDONESIA,Sarjana,36,454,241,222,279,325,36,36,36,30,60
142,142034,PENDD. BHS INGGRIS,Sarjana,60,859,415,384,496,452,45,45,45,38,72
142,142035,SASTRA INGGRIS,Sarjana,36,606,299,264,349,317,27,27,27,23,36
142,142036,PENDIDIKAN SENI RUPA,Sarjana,39,59,45,66,79,94,45,30,30,32,38
142,142037,PENDIDIKAN SENDRATASIK,Sarjana,45,112,72,115,68,73,24,48,48,44,45
142,142038,PENDIDIKAN GEOGRAFI,Sarjana,36,593,421,382,279,307,35,45,36,24,36
142,142039,PENDIDIKAN SEJARAH,Sarjana,48,511,380,330,310,380,54,60,48,37,69
142,142040,PENDIDIKAN SOSIOLOGI,Sarjana,60,917,553,592,595,640,72,36,60,43,60
142,142041,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,37,338,248,269,316,314,36,36,36,25,33
142,142042,ILMU ADMINISTRASI NEGARA (NK),Sarjana,105,1645,832,1022,1346,1322,38,36,75,67,75
142,142043,PENDIDIKAN EKONOMI,Sarjana,48,531,320,287,369,413,36,27,27,40,48
142,142044,MANAJEMEN (NK),Sarjana,48,1991,1298,1294,1762,1609,20,48,48,40,48
142,142045,AKUNTANSI (NK),Sarjana,27,1488,689,662,739,700,27,27,27,23,27
142,142046,EKONOMI PEMBANGUNAN (NK),Sarjana,38,827,432,366,577,569,30,27,27,40,38
142,142047,PENDD. KESEJAHTERAAN KELUARGA,Sarjana,54,528,330,454,567,558,51,48,48,43,48
142,142049,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",Sarjana,120,183,119,182,196,201,135,135,135,105,120
142,142050,PENDD. KEPELATIHAN OLAHRAGA,Sarjana,84,159,96,135,142,150,90,90,90,70,90
142,142051,GEOGRAFI (NK),Sarjana,36,536,305,286,256,274,35,45,36,29,36
142,142053,DESAIN KOMUNIKASI VISUAL,Sarjana,53,99,86,135,166,177,42,38,38,32,53
142,142054,PENDIDIKAN BAHASA JEPANG,Sarjana,27,158,77,84,94,105,21,21,21,19,24
142,142055,PENDIDIKAN MUSIK,Sarjana,18,19,18,27,32,37,24,18,18,15,18
142,142056,PENDIDIKAN AGAMA ISLAM,Sarjana,48,785,545,565,652,708,60,60,48,38,48
142,142057,PERPUSTAKAAN DAN ILMU INFORMASI,Sarjana,24,720,405,528,524,711,24,24,24,18,24
142,142058,PENDIDIKAN TARI,Sarjana,21,22,23,29,67,86,24,24,24,18,18
142,142017,TEKNIK ELEKTRO INDUSTRI (NK),Diploma IV,22,630,320,379,218,247,30,29,30,16,20
142,142048,PENDIDIKAN TATA RIAS DAN KECANTIKAN,Diploma IV,36,630,277,395,458,400,36,36,30,25,36
142,142052,MANAJEMEN PERHOTELAN (NK),Diploma IV,48,1528,699,747,850,705,85,59,59,40,48
143,143001,SENI KARAWITAN,Sarjana,24,23,4,8,9,10,32,18,18,20,12
143,143002,SENI TARI,Sarjana,48,161,27,42,42,26,48,36,24,30,27
143,143003,SENI MUSIK,Sarjana,32,31,17,34,18,26,48,27,36,40,24
143,143004,SENI TEATER,Sarjana,10,52,2,4,8,3,32,15,12,12,8
143,143005,SENI KRIYA,Sarjana,16,49,16,6,14,10,32,18,12,12,12
143,143006,TV DAN FILM,Sarjana,60,248,36,65,59,56,48,36,36,45,45
143,143007,SENI MURNI,Sarjana,16,33,13,12,10,6,32,12,12,15,8
143,143008,FOTOGRAFI,Sarjana,36,165,22,27,27,29,48,36,24,24,27
143,143009,DESAIN DAN KOMUNIKASI VISUAL,Sarjana,60,203,39,75,78,64,48,36,36,45,45
143,143010,ANTROPOLOGI BUDAYA,Sarjana,36,39,37,31,30,29,32,18,18,21,27
143,143011,PENDIDIKAN KRIYA,Sarjana,24,7,7,2,19,28,32,12,12,12,18
151,151001,PEND. KIMIA,Sarjana,20,279,158,118,92,96,39,30,25,30,30
151,151002,PEND. MATEMATIKA,Sarjana,26,391,245,262,257,230,39,30,30,30,35
151,151003,PEND. FISIKA,Sarjana,20,215,106,98,59,75,42,30,25,23,23
151,151004,PEND. BIOLOGI,Sarjana,28,333,209,179,193,244,42,30,30,30,38
151,151005,AGROEKOTEKNOLOGI,Sarjana,80,343,215,304,247,276,98,50,70,75,88
151,151006,AGRIBISNIS,Sarjana,60,594,447,392,500,481,98,60,63,62,70
151,151007,TEKNOLOGI HASIL PERTANIAN,Sarjana,24,214,139,128,127,139,48,30,30,25,30
151,151008,PEND. OLAHRAGA & KESEHATAN,Sarjana,40,76,52,81,117,97,56,38,52,60,55
151,151009,KEHUTANAN,Sarjana,24,228,114,108,179,162,53,50,37,50,30
151,151010,PETERNAKAN,Sarjana,55,260,170,236,302,261,98,53,63,75,63
151,151011,KEDOKTERAN,Sarjana,24,991,747,720,811,944,42,38,25,25,25
151,151012,KIMIA,Sarjana,20,131,64,60,58,57,14,20,10,20,18
151,151017,ILMU KEPERAWATAN,Sarjana,32,250,189,185,406,553,28,30,25,30,30
151,151018,FARMASI,Sarjana,20,564,287,276,484,542,14,20,20,20,19
151,151019,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,19,187,37,53,90,113,42,20,25,38,41
151,151020,SISTEM INFORMASI,Sarjana,30,606,566,517,965,1018,14,40,20,63,60
151,151021,TEKNIK PERTAMBANGAN,Sarjana,12,323,162,98,177,278,14,20,10,20,40
151,151022,TEKNIK GEOLOGI,Sarjana,12,65,32,37,44,82,14,18,10,20,20
151,151023,BIOLOGI,Sarjana,20,82,31,40,93,115,14,18,10,20,20
151,151024,FISIKA,Sarjana,13,37,16,12,30,39,14,10,10,20,18
151,151025,MATEMATIKA,Sarjana,20,78,49,42,75,67,14,18,10,20,19
151,151026,ILMU KESEHATAN MASYARAKAT,Sarjana,60,514,482,573,655,703,70,75,75,75,75
151,151027,TEKNIK LINGKUNGAN,Sarjana,10,136,45,62,123,121,18,13,12,20,18
151,151028,KEPELATIHAN OLAHRAGA,Sarjana,16,47,37,19,40,29,56,38,30,40,20
151,151029,TEKNIK ELEKTRO,Sarjana,10,153,46,56,106,90,18,13,12,20,18
151,151030,TEKNIK GEOFISIKA,Sarjana,13,38,19,33,24,33,14,10,10,20,20
151,151031,TEKNIK KIMIA,Sarjana,10,103,38,54,45,49,18,13,12,20,18
151,151032,TEKNIK SIPIL,Sarjana,12,214,117,132,194,169,18,13,12,20,18
151,151033,TEKNIK PERTANIAN,Sarjana,16,205,117,115,93,110,32,20,20,25,20
151,151034,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,16,151,46,65,77,76,32,20,20,25,20
151,151035,PEND. EKONOMI,Sarjana,24,283,197,165,189,235,28,30,20,30,30
151,151036,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",Sarjana,32,456,294,332,375,360,56,40,40,40,40
151,151037,PEND. BAHASA INGGRIS,Sarjana,30,573,341,280,342,360,35,40,25,30,40
151,151038,ILMU HUKUM,Sarjana,95,1147,656,578,857,862,217,138,125,138,131
151,151039,ILMU EKONOMI PEMBANGUNAN,Sarjana,40,620,407,333,353,380,84,50,50,63,50
151,151040,MANAJEMEN,Sarjana,40,1805,952,870,1264,1164,84,50,50,75,53
151,151041,AKUNTANSI,Sarjana,40,1232,642,590,700,671,84,40,50,75,44
151,151042,PEND. GURU SEKOLAH DASAR,Sarjana,45,1312,1140,1167,1294,983,70,50,50,50,45
151,151043,BIMBINGAN DAN KONSELING,Sarjana,26,431,274,280,228,288,56,40,20,32,30
151,151044,PENDIDIKAN GURU PAUD,Sarjana,20,342,177,144,182,171,32,30,20,30,30
151,151045,PENDIDIKAN BAHASA ARAB,Sarjana,16,111,70,54,62,76,28,20,18,20,23
151,151046,PENDIDIKAN SEJARAH,Sarjana,18,200,166,150,113,156,28,20,20,13,25
151,151047,SASTRA INDONESIA,Sarjana,16,108,57,52,64,63,28,20,18,10,18
151,151048,PSIKOLOGI,Sarjana,18,469,180,329,480,430,28,25,25,25,25
151,151049,ILMU PEMERINTAHAN,Sarjana,20,521,236,264,351,341,56,40,40,33,28
151,151050,EKONOMI ISLAM,Sarjana,40,297,147,155,198,206,28,20,38,40,40
151,151051,ARKEOLOGI,Sarjana,12,115,64,72,54,55,28,20,18,10,13
151,151052,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,22,177,102,120,147,169,32,20,20,20,25
151,151053,ILMU SEJARAH,Sarjana,16,82,46,38,76,74,28,20,18,23,15
151,151054,ADMINISTRASI PENDIDIKAN,Sarjana,20,253,172,169,207,168,42,30,20,23,25
151,151055,ILMU POLITIK,Sarjana,16,168,58,79,98,130,28,30,30,38,23
151,151056,SENI DRAMA TARI DAN MUSIK,Sarjana,12,29,19,23,34,15,28,20,18,10,15
161,161001,AGROEKOTEKNOLOGI,Sarjana,26,315,220,170,162,155,36,26,24,24,24
161,161002,KEHUTANAN,Sarjana,18,243,166,141,75,80,30,20,18,18,18
161,161003,PETERNAKAN,Sarjana,26,205,114,104,67,72,42,24,20,20,24
161,161004,AGRIBISNIS,Sarjana,26,644,313,262,309,275,30,20,20,20,20
161,161005,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,24,404,200,189,169,170,42,26,24,24,24
161,161006,PENDIDIKAN FISIKA,Sarjana,16,140,93,74,67,49,24,16,16,16,16
161,161007,PENDIDIKAN BIOLOGI,Sarjana,16,287,187,184,190,166,24,16,16,16,16
161,161008,PENDIDIKAN KIMIA,Sarjana,16,194,74,78,60,63,24,8,16,16,16
161,161009,PENDIDIKAN MATEMATIKA,Sarjana,16,340,245,212,187,172,24,16,16,16,16
161,161010,MATEMATIKA,Sarjana,20,179,78,72,84,59,24,16,16,20,20
161,161011,FISIKA,Sarjana,20,82,48,29,38,26,24,16,16,20,20
161,161012,BIOLOGI,Sarjana,20,155,78,57,92,88,24,16,16,20,20
161,161013,KIMIA,Sarjana,30,178,75,56,63,71,24,16,18,30,30
161,161014,TEKNIK INFORMATIKA,Sarjana,20,754,356,376,460,480,30,20,20,20,20
161,161015,TEKNIK SIPIL,Sarjana,24,466,254,265,284,247,36,20,24,20,24
161,161016,TEKNIK MESIN,Sarjana,20,164,76,77,94,84,30,20,20,20,20
161,161017,TEKNIK ELEKTRO,Sarjana,20,164,82,99,83,93,30,20,20,20,20
161,161018,ILMU KELAUTAN,Sarjana,18,204,92,73,76,72,30,18,16,16,16
161,161019,PENDIDIKAN DOKTER,Sarjana,10,431,386,439,463,486,15,13,20,10,10
161,161020,ILMU TANAH,Sarjana,10,101,55,56,41,47,15,10,8,10,10
161,161021,STATISTIKA,Sarjana,10,83,37,107,86,127,12,8,8,10,10
161,161022,ARSITEKTUR,Sarjana,8,100,43,69,100,105,12,10,8,8,8
161,161023,SISTEM INFORMASI,Sarjana,16,132,66,99,121,213,15,10,10,10,16
161,161024,PROTEKSI TANAMAN,Sarjana,10,50,20,41,43,48,18,10,8,10,10
161,161025,FARMASI,Sarjana,20,334,222,197,387,545,9,6,6,18,18
161,161026,GEOFISIKA,Sarjana,20,26,21,22,28,51,12,8,10,10,10
161,161027,PENDIDIKAN IPA,Sarjana,16,65,65,67,67,121,24,16,16,16,16
161,161028,ILMU HUKUM,Sarjana,90,795,448,439,699,756,105,90,90,90,90
161,161029,ILMU KESEJAHTERAAN SOSIAL,Sarjana,14,224,194,166,164,136,36,14,14,14,14
161,161030,EKONOMI PEMBANGUNAN,Sarjana,24,295,201,155,200,191,30,24,18,24,24
161,161031,MANAJEMEN,Sarjana,40,1194,663,657,967,976,48,36,36,36,40
161,161032,ILMU ADMINISTRASI NEGARA,Sarjana,20,595,323,265,303,350,30,20,20,20,20
161,161033,SOSIOLOGI,Sarjana,20,288,186,200,185,194,15,12,24,10,14
161,161034,ILMU KOMUNIKASI,Sarjana,20,534,311,320,458,528,30,20,20,20,20
161,161035,AKUNTANSI,Sarjana,40,1069,554,520,640,594,60,40,40,40,40
161,161036,PENDIDIKAN LUAR SEKOLAH,Sarjana,20,97,45,38,55,50,24,16,16,16,16
161,161037,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,24,486,405,367,354,334,36,24,24,22,22
161,161038,PENDIDIKAN BAHASA INGGRIS,Sarjana,24,561,340,234,289,286,24,24,24,24,24
161,161039,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,32,1201,889,980,1122,982,36,16,32,32,32
161,161040,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,Sarjana,16,377,231,201,246,217,24,16,16,16,16
161,161041,PENDIDIKAN JASMANI DAN KESEHATAN,Sarjana,18,78,61,66,101,94,24,16,16,8,16
161,161042,BIMBINGAN DAN KONSELING,Sarjana,16,357,240,207,277,387,24,16,16,16,16
161,161043,ILMU PERPUSTAKAAN,Sarjana,14,186,115,71,127,127,23,14,14,12,14
161,161044,JURNALISTIK,Sarjana,16,204,82,108,109,102,30,18,18,18,18
171,171001,TEKNIK SIPIL,Sarjana,28,1395,767,646,651,543,36,28,28,28,28
171,171002,TEKNIK PERTAMBANGAN,Sarjana,24,1419,775,643,612,643,36,24,24,24,24
171,171003,TEKNIK KIMIA,Sarjana,28,678,415,308,331,308,36,28,28,28,28
171,171004,TEKNIK MESIN,Sarjana,28,765,446,420,396,330,36,28,28,28,28
171,171005,TEKNIK ELEKTRO,Sarjana,28,925,581,477,520,417,36,28,28,28,28
171,171006,PENDIDIKAN DOKTER,Sarjana,50,1277,1010,1020,1135,1153,75,50,50,46,46
171,171007,PENDIDIKAN DOKTER GIGI,Sarjana,16,569,357,410,449,610,18,16,16,14,14
171,171008,MATEMATIKA,Sarjana,24,379,210,209,193,201,36,24,24,24,24
171,171009,FISIKA,Sarjana,24,190,113,108,104,64,36,24,24,24,24
171,171010,KIMIA,Sarjana,24,234,168,148,126,126,36,24,24,24,24
171,171011,BIOLOGI,Sarjana,24,349,193,165,213,260,36,24,24,24,24
171,171012,AGRIBISNIS,Sarjana,44,1452,733,620,783,654,60,40,40,40,44
171,171013,TEKNOLOGI HASIL PERTANIAN,Sarjana,22,406,230,167,178,286,30,20,20,20,22
171,171014,TEKNIK PERTANIAN,Sarjana,22,478,221,169,231,253,30,20,20,20,22
171,171015,PEND. MATEMATIKA,Sarjana,20,653,426,350,340,312,24,16,16,16,20
171,171016,PEND BIOLOGI,Sarjana,20,540,341,291,315,422,24,16,16,16,20
171,171017,PEND. KIMIA,Sarjana,20,353,191,166,129,138,24,16,16,16,20
171,171018,PEND FISIKA,Sarjana,20,289,199,165,119,139,24,16,16,16,20
171,171019,ILMU KESEHATAN MASYARAKAT,Sarjana,44,1700,921,936,1189,1024,60,44,44,44,44
171,171020,ARSITEKTUR,Sarjana,18,580,324,301,379,174,24,18,18,18,18
